Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID,Bemerkungen_ID
2312,1998,19980330,8,,4,7,
2313,1998,19980330,9,,4,7,
2314,1998,19980330,10,,4,7,
2315,1998,19980330,11,,4,7,
2316,1998,19980330,12,,4,7,
2317,1998,19980330,13,,4,7,
2318,1998,19980330,14,,4,7,
2319,1998,19980330,15,,4,7,
2320,1998,19980330,16,,4,7,
2321,1998,19980330,17,,4,7,
2322,1998,19980330,18,,4,7,
2323,1998,19980330,19,,4,7,
2324,1998,19980330,20,,4,7,
2325,1998,19980330,21,,4,7,
2326,1998,19980330,22,,4,7,
2327,1998,19980330,23,,4,7,
2328,1998,19980330,24,,4,7,
2329,1998,19980330,25,,4,7,
2330,1998,19980330,26,,4,7,
2331,1998,19980330,27,,4,7,
2332,1998,19980330,28,,4,7,
2333,1998,19980330,29,,4,7,
2334,1998,19980330,30,,4,7,
2335,1998,19980330,31,,4,7,
2336,1998,19980330,32,,4,7,
2337,1998,19980330,33,,4,7,
2338,1998,19980330,34,,4,7,
2339,1998,19980330,35,,4,7,
2340,1998,19980330,36,,4,7,
2341,1998,19980330,37,,4,7,
2342,1998,19980330,38,,4,7,
2343,1998,19980330,39,,4,7,
2344,1998,19980330,40,,4,7,
2345,1998,19980330,41,,4,7,
2346,1998,19980330,42,,4,7,
2347,1998,19980330,43,,4,7,
2348,1998,19980330,44,,4,7,
2349,1998,19980330,45,,4,7,
2350,1998,19980330,46,,4,7,
2351,1998,19980330,47,,4,7,
2352,1998,19980330,48,,4,7,
2353,1998,19980330,49,,4,7,
2354,1998,19980330,50,,4,7,
2355,1998,19980330,51,,4,7,
2356,1998,19980330,52,,4,7,
2357,1998,19980330,53,,4,7,
2358,1998,19980330,54,,4,7,
2359,1998,19980330,55,,4,7,
2360,1998,19980330,56,,4,7,
2361,1998,19980330,57,,4,7,
2362,1998,19980330,58,,4,7,
2363,1998,19980330,59,,4,7,
2364,1998,19980330,60,,4,7,
2365,1998,19980330,61,,4,7,
2366,1998,19980330,62,,4,7,
2367,1998,19980330,63,,4,7,
2368,1998,19980330,64,,4,7,
2369,1998,19980330,1,,6,7,
2370,1998,19980330,2,,6,7,
2371,1998,19980330,3,,6,7,
2372,1998,19980330,4,,6,7,
2373,1998,19980330,5,,6,7,
2374,1998,19980330,6,,6,7,
2375,1998,19980330,7,,6,7,
2376,1998,19980330,8,,6,7,
2377,1998,19980330,9,,6,7,
2378,1998,19980330,10,,6,7,
2379,1998,19980330,11,,6,7,
2380,1998,19980330,12,,6,7,
2381,1998,19980330,13,,6,7,
2382,1998,19980330,14,,6,7,
2383,1998,19980330,15,,6,7,
2384,1998,19980330,16,,6,7,
2385,1998,19980330,17,,6,7,
2386,1998,19980330,18,,6,7,
2387,1998,19980330,19,,6,7,
2388,1998,19980330,20,,6,7,
2389,1998,19980330,21,,6,7,
2390,1998,19980330,22,,6,7,
2391,1998,19980330,23,,6,7,
2392,1998,19980330,24,,6,7,
2393,1998,19980330,25,,6,7,
2394,1998,19980330,26,,6,7,
2395,1998,19980330,27,,6,7,
2396,1998,19980330,28,,6,7,
2397,1998,19980330,29,,6,7,
2398,1998,19980330,30,,6,7,
2399,1998,19980330,31,,6,7,
2400,1998,19980330,32,,6,7,
2401,1998,19980330,33,,6,7,
2402,1998,19980330,34,,6,7,
2403,1998,19980330,35,,6,7,
2404,1998,19980330,36,,6,7,
2405,1998,19980330,37,,6,7,
2406,1998,19980330,38,,6,7,
2407,1998,19980330,39,,6,7,
2408,1998,19980330,40,,6,7,
2409,1998,19980330,41,,6,7,
2410,1998,19980330,42,,6,7,
2411,1998,19980330,43,,6,7,
2412,1998,19980330,44,,6,7,
2413,1998,19980330,45,,6,7,
2414,1998,19980330,46,,6,7,
2415,1998,19980330,47,,6,7,
2416,1998,19980330,48,,6,7,
2417,1998,19980330,49,,6,7,
2418,1998,19980330,50,,6,7,
2419,1998,19980330,51,,6,7,
2420,1998,19980330,52,,6,7,
2421,1998,19980330,53,,6,7,
2422,1998,19980330,54,,6,7,
2423,1998,19980330,55,,6,7,
2424,1998,19980330,56,,6,7,
2425,1998,19980330,57,,6,7,
2426,1998,19980330,58,,6,7,
2427,1998,19980330,59,,6,7,
2428,1998,19980330,60,,6,7,
2429,1998,19980330,61,,6,7,
2430,1998,19980330,62,,6,7,
2431,1998,19980330,63,,6,7,
2432,1998,19980330,64,,6,7,
2433,2002,20011129,1,,2,1,
2434,2002,20011129,2,,2,1,
2435,2002,20011129,3,,2,1,
2436,2002,20011129,4,,2,1,
2437,2002,20011129,5,,2,1,
2438,2002,20011129,6,,2,1,
2439,2002,20011129,7,,2,1,
2440,2002,20011129,8,,2,1,
2441,2002,20011129,9,,2,1,
2442,2002,20011129,10,,2,1,
2443,2002,20011129,11,,2,1,
2444,2002,20011129,12,,2,1,
2445,2002,20011129,13,,2,1,
2446,2002,20011129,14,,2,1,
2447,2002,20011129,15,,2,1,
2448,2002,20011129,16,,2,1,
2449,2002,20011129,17,,2,1,
2450,2002,20011129,18,,2,1,
2451,2002,20011129,19,,2,1,
2452,2002,20011129,20,,2,1,
2453,2002,20011129,21,,2,1,
2454,2002,20011129,22,,2,1,
2455,2002,20011129,23,,2,1,
2456,2002,20011129,24,,2,1,
2457,2002,20011129,25,,2,1,
2458,2002,20011129,26,,2,1,
2459,2002,20011129,27,,2,1,
2460,2002,20011129,28,,2,1,
2461,2002,20011129,29,,2,1,
2462,2002,20011129,30,,2,1,
2463,2002,20011129,31,,2,1,
2464,2002,20011129,32,,2,1,
2465,2002,20011129,33,,2,1,
2466,2002,20011129,34,,2,1,
2467,2002,20011129,35,,2,1,
2468,2002,20011129,36,,2,1,
2469,2002,20011129,37,,2,1,
2470,2002,20011129,38,,2,1,
2471,2002,20011129,39,,2,1,
2472,2002,20011129,40,,2,1,
2473,2002,20011129,41,,2,1,
2474,2002,20011129,42,,2,1,
2475,2002,20011129,43,,2,1,
2476,2002,20011129,44,,2,1,
2477,2002,20011129,45,,2,1,
2478,2002,20011129,46,,2,1,
2479,2002,20011129,47,,2,1,
2480,2002,20011129,48,,2,1,
2481,2002,20011129,49,,2,1,
2482,2002,20011129,50,,2,1,
2483,2002,20011129,51,,2,1,
2484,2002,20011129,52,,2,1,
2485,2002,20011129,53,,2,1,
2486,2002,20011129,54,,2,1,
2487,2002,20011129,55,,2,1,
2488,2002,20011129,56,,2,1,
2489,2002,20011129,57,,2,1,
2490,2002,20011129,58,,2,1,
2491,2002,20011129,59,,2,1,
2492,2002,20011129,60,,2,1,
2493,2002,20011129,61,,2,1,
2494,2002,20011129,62,,2,1,
2495,2002,20011129,63,,2,1,
2496,2002,20011129,64,,2,1,
2497,2002,20020403,1,,4,7,
2498,2002,20020403,2,,4,7,
2499,2002,20020403,3,,4,7,
2500,2002,20020403,4,,4,7,
2501,2002,20020403,5,,4,7,
2502,2002,20020403,6,,4,7,
2503,2002,20020403,7,,4,7,
2504,2002,20020403,8,,4,7,
2505,2002,20020403,9,,4,7,
2506,2002,20020403,10,,4,7,
2507,2002,20020403,11,,4,7,
2508,2002,20020403,12,,4,7,
2509,2002,20020403,13,,4,7,
2510,2002,20020403,14,,4,7,
2511,2002,20020403,15,,4,7,
2512,2002,20020403,16,,4,7,
2513,2002,20020403,17,,4,7,
2514,2002,20020403,18,,4,7,
2515,2002,20020403,19,,4,7,
2516,2002,20020403,20,,4,7,
2517,2002,20020403,21,,4,7,
2518,2002,20020403,22,,4,7,
2519,2002,20020403,23,,4,7,
2520,2002,20020403,24,,4,7,
2521,2002,20020403,25,,4,7,
2522,2002,20020403,26,,4,7,
2523,2002,20020403,27,,4,7,
2524,2002,20020403,28,,4,7,
2525,2002,20020403,29,,4,7,
2526,2002,20020403,30,,4,7,
2527,2002,20020403,31,,4,7,
2528,2002,20020403,32,,4,7,
2529,2002,20020403,33,,4,7,
2530,2002,20020403,34,,4,7,
2531,2002,20020403,35,,4,7,
2532,2002,20020403,36,,4,7,
2533,2002,20020403,37,,4,7,
2534,2002,20020403,38,,4,7,
2535,2002,20020403,39,,4,7,
2536,2002,20020403,40,,4,7,
2537,2002,20020403,41,,4,7,
2538,2002,20020403,42,,4,7,
2539,2002,20020403,43,,4,7,
2540,2002,20020403,44,,4,7,
2541,2002,20020403,45,,4,7,
2542,2002,20020403,46,,4,7,
2543,2002,20020403,47,,4,7,
2544,2002,20020403,48,,4,7,
2545,2002,20020403,49,,4,7,
2546,2002,20020403,50,,4,7,
2547,2002,20020403,51,,4,7,
2548,2002,20020403,52,,4,7,
2549,2002,20020403,53,,4,7,
2550,2002,20020403,54,,4,7,
2551,2002,20020403,55,,4,7,
2552,2002,20020403,56,,4,7,
2553,2002,20020403,57,,4,7,
2554,2002,20020403,58,,4,7,
2555,2002,20020403,59,,4,7,
2556,2002,20020403,60,,4,7,
2557,2002,20020403,61,,4,7,
2558,2002,20020403,62,,4,7,
2559,2002,20020403,63,,4,7,
2560,2002,20020403,64,,4,7,
2561,2002,20020408,1,,6,7,
2562,2002,20020408,2,,6,7,
2563,2002,20020408,3,,6,7,
2564,2002,20020408,4,,6,7,
2565,2002,20020408,5,,6,7,
2566,2002,20020408,6,,6,7,
2567,2002,20020408,7,,6,7,
2568,2002,20020408,8,,6,7,
2569,2002,20020408,9,,6,7,
2570,2002,20020408,10,,6,7,
2571,2002,20020408,11,,6,7,
2572,2002,20020408,12,,6,7,
2573,2002,20020408,13,,6,7,
2574,2002,20020408,14,,6,7,
2575,2002,20020408,15,,6,7,
2576,2002,20020408,16,,6,7,
2577,2002,20020408,17,,6,7,
2578,2002,20020408,18,,6,7,
2579,2002,20020408,19,,6,7,
2580,2002,20020408,20,,6,7,
2581,2002,20020408,21,,6,7,
2582,2002,20020408,22,,6,7,
2583,2002,20020408,23,,6,7,
2584,2002,20020408,24,,6,7,
2585,2002,20020408,25,,6,7,
2586,2002,20020408,26,,6,7,
2587,2002,20020408,27,,6,7,
2588,2002,20020408,28,,6,7,
2589,2002,20020408,29,,6,7,
2590,2002,20020408,30,,6,7,
2591,2002,20020408,31,,6,7,
2592,2002,20020408,32,,6,7,
2593,2002,20020408,33,,6,7,
2594,2002,20020408,34,,6,7,
2595,2002,20020408,35,,6,7,
2596,2002,20020408,36,,6,7,
2597,2002,20020408,37,,6,7,
2598,2002,20020408,38,,6,7,
2599,2002,20020408,39,,6,7,
2600,2002,20020408,40,,6,7,
2601,2002,20020408,41,,6,7,
2602,2002,20020408,42,,6,7,
2603,2002,20020408,43,,6,7,
2604,2002,20020408,44,,6,7,
2605,2002,20020408,45,,6,7,
2606,2002,20020408,46,,6,7,
2607,2002,20020408,47,,6,7,
2608,2002,20020408,48,,6,7,
2609,2002,20020408,49,,6,7,
2610,2002,20020408,50,,6,7,
2611,2002,20020408,51,,6,7,
2612,2002,20020408,52,,6,7,
2613,2002,20020408,53,,6,7,
2614,2002,20020408,54,,6,7,
2615,2002,20020408,55,,6,7,
2616,2002,20020408,56,,6,7,
2617,2002,20020408,57,,6,7,
2618,2002,20020408,58,,6,7,
2619,2002,20020408,59,,6,7,
2620,2002,20020408,60,,6,7,
2621,2002,20020408,61,,6,7,
2622,2002,20020408,62,,6,7,
2623,2002,20020408,63,,6,7,
2624,2002,20020408,64,,6,7,
2625,1984,19840604,1,,14,4,
2626,1984,19840604,2,,14,4,
2627,1984,19840604,3,,14,4,
2628,1984,19840604,4,,14,4,
2629,1984,19840604,5,,14,4,
2630,1984,19840604,6,,14,4,
2631,1984,19840604,7,,14,4,
2632,1984,19840604,8,,14,4,
2633,1984,19840604,9,,14,4,
2634,1984,19840604,10,,14,4,
2635,1984,19840604,11,,14,4,
2636,1984,19840604,12,,14,4,
2637,1984,19840604,13,,14,4,
2638,1984,19840604,14,,14,4,
2639,1984,19840604,15,,14,4,
2640,1984,19840604,16,,14,4,
2641,1984,19840604,17,,14,4,
2642,1984,19840604,18,,14,4,
2643,1984,19840604,19,,14,4,
2644,1984,19840604,20,,14,4,
2645,1984,19840604,21,,14,4,
2646,1984,19840604,22,,14,4,
2647,1984,19840604,23,,14,4,
2648,1984,19840604,24,,14,4,
2649,1984,19840604,25,,14,4,
2650,1984,19840604,26,,14,4,
2651,1984,19840604,27,,14,4,
2652,1984,19840604,28,,14,4,
2653,1984,19840604,29,,14,4,
2654,1984,19840604,30,,14,4,
2655,1984,19840604,31,,14,4,
2656,1984,19840604,32,,14,4,
2657,1984,19840604,33,,14,4,
2658,1984,19840604,34,,14,4,
2659,1984,19840604,35,,14,4,
2660,1984,19840604,36,,14,4,
2661,1984,19840604,37,,14,4,
2662,1984,19840604,38,,14,4,
2663,1984,19840604,39,,14,4,
2664,1984,19840604,40,,14,4,
2665,1984,19840604,41,,14,4,
2666,1984,19840604,42,,14,4,
2667,1984,19840604,43,,14,4,
2668,1984,19840604,44,,14,4,
2669,1984,19840604,45,,14,4,
2670,1984,19840604,46,,14,4,
2671,1984,19840604,47,,14,4,
2672,1984,19840604,48,,14,4,
2673,1984,19840604,49,,14,4,
2674,1984,19840604,50,,14,4,
2675,1984,19840604,51,,14,4,
2676,1984,19840604,52,,14,4,
2677,1984,19840604,53,,14,4,
2678,1984,19840604,54,,14,4,
2679,1984,19840604,55,,14,4,
2680,1984,19840604,56,,14,4,
2681,1984,19840604,57,,14,4,
2682,1984,19840604,58,,14,4,
2683,1984,19840604,59,,14,4,
2684,1984,19840604,60,,14,4,
2685,1984,19840604,61,,14,4,
2686,1984,19840604,62,,14,4,
2687,1984,19840604,63,,14,4,
2688,1984,19840604,64,,14,4,
2689,1987,19870520,1,,11,5,
2690,1987,19870520,2,,11,5,
2691,1987,19870520,3,,11,5,
2692,1987,19870520,4,,11,5,
2693,1987,19870520,5,,11,5,
2694,1987,19870520,6,,11,5,
2695,1987,19870520,7,,11,5,
2696,1987,19870520,8,,11,5,
2697,1987,19870520,9,,11,5,
2698,1987,19870520,10,,11,5,
2699,1987,19870520,11,,11,5,
2700,1987,19870520,12,,11,5,
2701,1987,19870520,13,,11,5,
2702,1987,19870520,14,,11,5,
2703,1987,19870520,15,,11,5,
2704,1987,19870520,16,,11,5,
2705,1987,19870520,17,,11,5,
2706,1987,19870520,18,,11,5,
2707,1987,19870520,19,,11,5,
2708,1987,19870520,20,,11,5,
2709,1987,19870520,21,,11,5,
2710,1987,19870520,22,,11,5,
2711,1987,19870520,23,,11,5,
2712,1987,19870520,24,,11,5,
2713,1987,19870520,25,,11,5,
2714,1987,19870520,26,,11,5,
2715,1987,19870520,27,,11,5,
2716,1987,19870520,28,,11,5,
2717,1987,19870520,29,,11,5,
2718,1987,19870520,30,,11,5,
2719,1987,19870520,31,,11,5,
2720,1987,19870520,32,,11,5,
2721,1987,19870520,33,,11,5,
2722,1987,19870520,34,,11,5,
2723,1987,19870520,35,,11,5,
2724,1987,19870520,36,,11,5,
2725,1987,19870520,37,,11,5,
2726,1987,19870520,38,,11,5,
2727,1987,19870520,39,,11,5,
2728,1987,19870520,40,,11,5,
2729,1987,19870520,41,,11,5,
2730,1987,19870520,42,,11,5,
2731,1987,19870520,43,,11,5,
2732,1987,19870520,44,,11,5,
2733,1987,19870520,45,,11,5,
2734,1987,19870520,46,,11,5,
2735,1987,19870520,47,,11,5,
2736,1987,19870520,48,,11,5,
2737,1987,19870520,49,,11,5,
2738,1987,19870520,50,,11,5,
2739,1987,19870520,51,,11,5,
2740,1987,19870520,52,,11,5,
2741,1987,19870520,53,,11,5,
2742,1987,19870520,54,,11,5,
2743,1987,19870520,55,,11,5,
2744,1987,19870520,56,,11,5,
2745,1987,19870520,57,,11,5,
2746,1987,19870520,58,,11,5,
2747,1987,19870520,59,,11,5,
2748,1987,19870520,60,,11,5,
2749,1987,19870520,61,,11,5,
2750,1987,19870520,62,,11,5,
2751,1987,19870520,63,,11,5,
2752,1987,19870520,64,,11,5,
2753,1987,19870609,1,,11,5,
2754,1987,19870609,2,,11,5,
2755,1987,19870609,3,,11,5,
2756,1987,19870609,4,,11,5,
2757,1987,19870609,5,,11,5,
2758,1987,19870609,6,,11,5,
2759,1987,19870609,7,,11,5,
2760,1987,19870609,8,,11,5,
2761,1987,19870609,9,,11,5,
2762,1987,19870609,10,,11,5,
2763,1987,19870609,11,,11,5,
2764,1987,19870609,12,,11,5,
2765,1987,19870609,13,,11,5,
2766,1987,19870609,14,,11,5,
2767,1987,19870609,15,,11,5,
2768,1987,19870609,16,,11,5,
2769,1987,19870609,17,,11,5,
2770,1987,19870609,18,,11,5,
2771,1987,19870609,19,,11,5,
2772,1987,19870609,20,,11,5,
2773,1987,19870609,21,,11,5,
2774,1987,19870609,22,,11,5,
2775,1987,19870609,23,,11,5,
2776,1987,19870609,24,,11,5,
2777,1987,19870609,25,,11,5,
2778,1987,19870609,26,,11,5,
2779,1987,19870609,27,,11,5,
2780,1987,19870609,28,,11,5,
2781,1987,19870609,29,,11,5,
2782,1987,19870609,30,,11,5,
2783,1987,19870609,31,,11,5,
2784,1987,19870609,32,,11,5,
2785,1987,19870609,33,,11,5,
2786,1987,19870609,34,,11,5,
2787,1987,19870609,35,,11,5,
2788,1987,19870609,36,,11,5,
2789,1987,19870609,37,,11,5,
2790,1987,19870609,38,,11,5,
2791,1987,19870609,39,,11,5,
2792,1987,19870609,40,,11,5,
2793,1987,19870609,41,,11,5,
2794,1987,19870609,42,,11,5,
2795,1987,19870609,43,,11,5,
2796,1987,19870609,44,,11,5,
2797,1987,19870609,45,,11,5,
2798,1987,19870609,46,,11,5,
2799,1987,19870609,47,,11,5,
2800,1987,19870609,48,,11,5,
2801,1987,19870609,49,,11,5,
2802,1987,19870609,50,,11,5,
2803,1987,19870609,51,,11,5,
2804,1987,19870609,52,,11,5,
2805,1987,19870609,53,,11,5,
2806,1987,19870609,54,,11,5,
2807,1987,19870609,55,,11,5,
2808,1987,19870609,56,,11,5,
2809,1987,19870609,57,,11,5,
2810,1987,19870609,58,,11,5,
2811,1987,19870609,59,,11,5,
2812,1987,19870609,60,,11,5,
2813,1987,19870609,61,,11,5,
2814,1987,19870609,62,,11,5,
2815,1987,19870609,63,,11,5,
2816,1987,19870609,64,,11,5,
2817,1987,19870624,1,,11,5,
2818,1987,19870624,2,,11,5,
2819,1987,19870624,3,,11,5,
2820,1987,19870624,4,,11,5,
2821,1987,19870624,5,,11,5,
2822,1987,19870624,6,,11,5,
2823,1987,19870624,7,,11,5,
2824,1987,19870624,8,,11,5,
2825,1987,19870624,9,,11,5,
2826,1987,19870624,10,,11,5,
2827,1987,19870624,11,,11,5,
2828,1987,19870624,12,,11,5,
2829,1987,19870624,13,,11,5,
2830,1987,19870624,14,,11,5,
2831,1987,19870624,15,,11,5,
2832,1987,19870624,16,,11,5,
2833,1987,19870624,17,,11,5,
2834,1987,19870624,18,,11,5,
2835,1987,19870624,19,,11,5,
2836,1987,19870624,20,,11,5,
2837,1987,19870624,21,,11,5,
2838,1987,19870624,22,,11,5,
2839,1987,19870624,23,,11,5,
2840,1987,19870624,24,,11,5,
2841,1987,19870624,25,,11,5,
2842,1987,19870624,26,,11,5,
2843,1987,19870624,27,,11,5,
2844,1987,19870624,28,,11,5,
2845,1987,19870624,29,,11,5,
2846,1987,19870624,30,,11,5,
2847,1987,19870624,31,,11,5,
2848,1987,19870624,32,,11,5,
2849,1987,19870624,33,,11,5,
2850,1987,19870624,34,,11,5,
2851,1987,19870624,35,,11,5,
2852,1987,19870624,36,,11,5,
2853,1987,19870624,37,,11,5,
2854,1987,19870624,38,,11,5,
2855,1987,19870624,39,,11,5,
2856,1987,19870624,40,,11,5,
2857,1987,19870624,41,,11,5,
2858,1987,19870624,42,,11,5,
2859,1987,19870624,43,,11,5,
2860,1987,19870624,44,,11,5,
2861,1987,19870624,45,,11,5,
2862,1987,19870624,46,,11,5,
2863,1987,19870624,47,,11,5,
2864,1987,19870624,48,,11,5,
2865,1987,19870624,49,,11,5,
2866,1987,19870624,50,,11,5,
2867,1987,19870624,51,,11,5,
2868,1987,19870624,52,,11,5,
2869,1987,19870624,53,,11,5,
2870,1987,19870624,54,,11,5,
2871,1987,19870624,55,,11,5,
2872,1987,19870624,56,,11,5,
2873,1987,19870624,57,,11,5,
2874,1987,19870624,58,,11,5,
2875,1987,19870624,59,,11,5,
2876,1987,19870624,60,,11,5,
2877,1987,19870624,61,,11,5,
2878,1987,19870624,62,,11,5,
2879,1987,19870624,63,,11,5,
2880,1987,19870624,64,,11,5,
2881,1987,19870630,1,,11,5,
2882,1987,19870630,2,,11,5,
2883,1987,19870630,3,,11,5,
2884,1987,19870630,4,,11,5,
2885,1987,19870630,5,,11,5,
2886,1987,19870630,6,,11,5,
2887,1987,19870630,7,,11,5,
2888,1987,19870630,8,,11,5,
2889,1987,19870630,9,,11,5,
2890,1987,19870630,10,,11,5,
2891,1987,19870630,11,,11,5,
2892,1987,19870630,12,,11,5,
2893,1987,19870630,13,,11,5,
2894,1987,19870630,14,,11,5,
2895,1987,19870630,15,,11,5,
2896,1987,19870630,16,,11,5,
2897,1987,19870630,17,,11,5,
2898,1987,19870630,18,,11,5,
2899,1987,19870630,19,,11,5,
2900,1987,19870630,20,,11,5,
2901,1987,19870630,21,,11,5,
2902,1987,19870630,22,,11,5,
2903,1987,19870630,23,,11,5,
2904,1987,19870630,24,,11,5,
2905,1987,19870630,25,,11,5,
2906,1987,19870630,26,,11,5,
2907,1987,19870630,27,,11,5,
2908,1987,19870630,28,,11,5,
2909,1987,19870630,29,,11,5,
2910,1987,19870630,30,,11,5,
2911,1987,19870630,31,,11,5,
2912,1987,19870630,32,,11,5,
2913,1987,19870630,33,,11,5,
2914,1987,19870630,34,,11,5,
2915,1987,19870630,35,,11,5,
2916,1987,19870630,36,,11,5,
2917,1987,19870630,37,,11,5,
2918,1987,19870630,38,,11,5,
2919,1987,19870630,39,,11,5,
2920,1987,19870630,40,,11,5,
2921,1987,19870630,41,,11,5,
2922,1987,19870630,42,,11,5,
2923,1987,19870630,43,,11,5,
2924,1987,19870630,44,,11,5,
2925,1987,19870630,45,,11,5,
2926,1987,19870630,46,,11,5,
2927,1987,19870630,47,,11,5,
2928,1987,19870630,48,,11,5,
2929,1987,19870630,49,,11,5,
2930,1987,19870630,50,,11,5,
2931,1987,19870630,51,,11,5,
2932,1987,19870630,52,,11,5,
2933,1987,19870630,53,,11,5,
2934,1987,19870630,54,,11,5,
2935,1987,19870630,55,,11,5,
2936,1987,19870630,56,,11,5,
2937,1987,19870630,57,,11,5,
2938,1987,19870630,58,,11,5,
2939,1987,19870630,59,,11,5,
2940,1987,19870630,60,,11,5,
2941,1987,19870630,61,,11,5,
2942,1987,19870630,62,,11,5,
2943,1987,19870630,63,,11,5,
2944,1987,19870630,64,,11,5,
2945,1987,19870601,1,,11,5,19
2946,1987,19870601,2,,11,5,19
2947,1987,19870601,3,,11,5,19
2948,1987,19870601,4,,11,5,19
2949,1987,19870601,5,,11,5,19
2950,1987,19870601,6,,11,5,19
2951,1987,19870601,7,,11,5,19
2952,1987,19870601,8,,11,5,19
2953,1987,19870601,9,,11,5,19
2954,1987,19870601,10,,11,5,19
2955,1987,19870601,11,,11,5,19
2956,1987,19870601,12,,11,5,19
2957,1987,19870601,13,,11,5,19
2958,1987,19870601,14,,11,5,19
2959,1987,19870601,15,,11,5,19
2960,1987,19870601,16,,11,5,19
2961,1987,19870601,17,,11,5,19
2962,1987,19870601,18,,11,5,19
2963,1987,19870601,19,,11,5,19
2964,1987,19870601,20,,11,5,19
2965,1987,19870601,21,,11,5,19
2966,1987,19870601,22,,11,5,19
2967,1987,19870601,23,,11,5,19
2968,1987,19870601,24,,11,5,19
2969,1987,19870601,25,,11,5,19
2970,1987,19870601,26,,11,5,19
2971,1987,19870601,27,,11,5,19
2972,1987,19870601,28,,11,5,19
2973,1987,19870601,29,,11,5,19
2974,1987,19870601,30,,11,5,19
2975,1987,19870601,31,,11,5,19
2976,1987,19870601,32,,11,5,19
2977,1987,19870601,33,,11,5,19
2978,1987,19870601,34,,11,5,19
2979,1987,19870601,35,,11,5,19
2980,1987,19870601,36,,11,5,19
2981,1987,19870601,37,,11,5,19
2982,1987,19870601,38,,11,5,19
2983,1987,19870601,39,,11,5,19
2984,1987,19870601,40,,11,5,19
2985,1987,19870601,41,,11,5,19
2986,1987,19870601,42,,11,5,19
2987,1987,19870601,43,,11,5,19
2988,1987,19870601,44,,11,5,19
2989,1987,19870601,45,,11,5,19
2990,1987,19870601,46,,11,5,19
2991,1987,19870601,47,,11,5,19
2992,1987,19870601,48,,11,5,19
2993,1987,19870601,49,,11,5,19
2994,1987,19870601,50,,11,5,19
2995,1987,19870601,51,,11,5,19
2996,1987,19870601,52,,11,5,19
2997,1987,19870601,53,,11,5,19
2998,1987,19870601,54,,11,5,19
2999,1987,19870601,55,,11,5,19
3000,1987,19870601,56,,11,5,19
3001,1987,19870601,57,,11,5,19
3002,1987,19870601,58,,11,5,19
3003,1987,19870601,59,,11,5,19
3004,1987,19870601,60,,11,5,19
3005,1987,19870601,61,,11,5,19
3006,1987,19870601,62,,11,5,19
3007,1987,19870601,63,,11,5,19
3008,1987,19870601,64,,11,5,19
3009,1987,19870626,1,,11,5,
3010,1987,19870626,2,,11,5,
3011,1987,19870626,3,,11,5,
3012,1987,19870626,4,,11,5,
3013,1987,19870626,5,,11,5,
3014,1987,19870626,6,,11,5,
3015,1987,19870626,7,,11,5,
3016,1987,19870626,8,,11,5,
3017,1987,19870626,9,,11,5,
3018,1987,19870626,10,,11,5,
3019,1987,19870626,11,,11,5,
3020,1987,19870626,12,,11,5,
3021,1987,19870626,13,,11,5,
3022,1987,19870626,14,,11,5,
3023,1987,19870626,15,,11,5,
3024,1987,19870626,16,,11,5,
3025,1987,19870626,17,,11,5,
3026,1987,19870626,18,,11,5,
3027,1987,19870626,19,,11,5,
3028,1987,19870626,20,,11,5,
3029,1987,19870626,21,,11,5,
3030,1987,19870626,22,,11,5,
3031,1987,19870626,23,,11,5,
3032,1987,19870626,24,,11,5,
3033,1987,19870626,25,,11,5,
3034,1987,19870626,26,,11,5,
3035,1987,19870626,27,,11,5,
3036,1987,19870626,28,,11,5,
3037,1987,19870626,29,,11,5,
3038,1987,19870626,30,,11,5,
3039,1987,19870626,31,,11,5,
3040,1987,19870626,32,,11,5,
3041,1987,19870626,33,,11,5,
3042,1987,19870626,34,,11,5,
3043,1987,19870626,35,,11,5,
3044,1987,19870626,36,,11,5,
3045,1987,19870626,37,,11,5,
3046,1987,19870626,38,,11,5,
3047,1987,19870626,39,,11,5,
3048,1987,19870626,40,,11,5,
3049,1987,19870626,41,,11,5,
3050,1987,19870626,42,,11,5,
3051,1987,19870626,43,,11,5,
3052,1987,19870626,44,,11,5,
3053,1987,19870626,45,,11,5,
3054,1987,19870626,46,,11,5,
3055,1987,19870626,47,,11,5,
3056,1987,19870626,48,,11,5,
3057,1987,19870626,49,,11,5,
3058,1987,19870626,50,,11,5,
3059,1987,19870626,51,,11,5,
3060,1987,19870626,52,,11,5,
3061,1987,19870626,53,,11,5,
3062,1987,19870626,54,,11,5,
3063,1987,19870626,55,,11,5,
3064,1987,19870626,56,,11,5,
3065,1987,19870626,57,,11,5,
3066,1987,19870626,58,,11,5,
3067,1987,19870626,59,,11,5,
3068,1987,19870626,60,,11,5,
3069,1987,19870626,61,,11,5,
3070,1987,19870626,62,,11,5,
3071,1987,19870626,63,,11,5,
3072,1987,19870626,64,,11,5,
3073,1989,19890421,1,,12,2,
3074,1989,19890421,2,,12,2,
3075,1989,19890421,3,,12,2,
3076,1989,19890421,4,,12,2,
3077,1989,19890421,5,,12,2,
3078,1989,19890421,6,,12,2,
3079,1989,19890421,7,,12,2,
3080,1989,19890421,8,,12,2,
